feedback_id,posted_at,source,rating,review_text,author,true_campaign_id
FB_000582,2024-11-01 21:15:32,facebook,,The dynamic ad on tiktok — Honestly great value for the price. The gym shorts is great. 💯,j.doe,TKTK_003
FB_000561,5 Jun 2024,email survey,2.0,Really disappointed. Still haven't gotten my refund weeks later. 😡,kayla_,
FB_001432,1/5/24,Meta,,super contento con el producto lo recomiendo. (your retargeting ad) ❤️,GymRat99,META_002
FB_000338,11/22/2024,instagram,,Found you searching your brand on google — Honestly impressed. Even better quality than the photos. Checkout was smooth and easy. Better than Amazon Basics honestly. 👎,the_real_dan,GOOG_001
FB_000619,2024-09-04 04:46:17,google reviews,,"Return was painless and refund was fast. Fit is perfect, true to size. The leggings is great. (your summer sale ad) 🔥",,META_003
FB_000584,2024-04-13 01:30:19,IG,3 stars,"Saw your brand video on facebook — It's fine. Returns were okay, a bit slow. The sneakers is ok. Going back to Lululemon honestly.",,META_001
FB_000370,  2024-10-29 ,website review,,sizing was spot on. ❤️,kayla_,
FB_000592,"March 25, 2024",facebook,,that seasonal promo — really disappointed. tracking never updated and it showed up late. still haven't gotten my refund weeks later. the running shoes was a letdown. going back to gymshark honestly.,kayla_,META_003
FB_001096,"April 17, 2024",Insta,1,Checkout failed three times before it worked. The moisturizer was a letdown. Going back to Gymshark honestly. 🔥,kayla_,
FB_000320,10/14/2024,tt,,Really disappointed. Sizing chart is totally off. The sneakers was a letdown. 😍,the_real_dan,GOOG_002
FB_000126,  2024-06-23 ,Google Play,,Save your money. Fell apart after one wash. Not worth the money at all. The water bottle was a letdown. Going back to Alo honestly. (your brand showed up first on google),fitlife.amy,GOOG_001
FB_000549,2024.12.24,tt,4,It's okay for the cost. Going back to Gymshark honestly. (your tiktok video) 🙄,user8842,TKTK_001
FB_000897,07/14/2024,TikTok,★★★☆☆,It's fine. Customer service was average. The yoga mat is ok. (your retargeting ad) 🤷,@runner_jane,META_002
FB_000489,3/2/24,Play Store,,Frustrated tbh. Website is a buggy mess. The gym shorts was a letdown. Going back to Amazon Basics honestly.,@runner_jane,
FB_001021,2024.10.07,App Store,4 stars,"So well made, feels premium. Honestly great value for the price. The water bottle is great. (the holiday bundle deal) 🙄",j.doe,META_003
FB_000111,2024.07.20,TikTok,,Saw your search ad — Decent overall. Shipping was about average. Ordering was straightforward enough. 😍,Sarah K.,GOOG_002
FB_001079,2024-01-07,Yotpo,3.0,"Support was okay, took a bit. Quality is decent, nothing special. 🤷",user8842,
FB_001022,11/23/2024,Facebook,,Would not buy again. Fell apart after one wash. (googled running gear and your ad popped up) 🙄,Sarah K.,GOOG_002
FB_001010,2024-11-05,Insta,3,That seasonal promo — Ordering was straightforward enough. 😡,fitlife.amy,META_003
FB_000432,24 Jan 2024,Yotpo,,"The app makes ordering so simple. Easy returns, no questions asked. (the display ad I kept seeing)",Sarah K.,GOOG_003
FB_000709,22 Apr 2024,google reviews,5,The ad that kept following me around — Can't recommend enough. Customer service sorted my issue in minutes. The moisturizer is great. 🙄,Sarah K.,META_002
FB_001500,13 Apr 2024,GMB,,"Decent overall. Support was okay, took a bit. (googled running gear and your ad popped up) 😍",—,GOOG_002
FB_000730,"December 14, 2024",instagram,,"Found you on google search — It's fine. It's fine, does the job. Delivery was fine i guess. 💯",m.garcia,GOOG_002
FB_001434,12/13/2024,TikTok,,Even better quality than the photos. Better than Lululemon honestly. 😡,wellness_wendy,
FB_001453,2024-10-04,email survey,,Your summer sale ad — Ugh. Took almost three weeks to arrive. The backpack was a letdown.,wellness_wendy,META_003
FB_000230,2024-04-24,Insta,,Found you searching your brand on google — Really disappointed. Still waiting on a reply from support. Sizing chart is totally off. The backpack was a letdown. 🙄,Sarah K.,GOOG_001
FB_000433,10/8/24,TikTok,1 stars,Your youtube ad — Ugh. Customer service ignored my emails for days. Sizing chart is totally off. The gym shorts was a letdown. 🔥,mike_t,GOOG_003
FB_000359,2024-09-26 15:04:12,Play Store,,Your youtube ad — Ugh. Not worth the money at all. Shipping is painfully slow. 💯,—,GOOG_003
FB_001246,3/8/24,Play Store,,That awareness ad — Honestly impressed. The promo price was a steal. The app makes ordering so simple. The leggings is great. 👎,TrailDad,META_001
FB_001389,"July 23, 2024",TikTok,3/5,Decent overall. The site works fine.,@runner_jane,
FB_001243,2024.07.28,website review,,"fit is perfect, true to size. 😡",anon,
FB_001330,"July 29, 2024",Play Store,,Love this! Cheaper than i expected and worth it. ❤️,—,
FB_000038,  2024-08-31 ,tt,,Frustrated tbh. The return process is an absolute nightmare. Not worth the money at all. (saw you on my fyp),anon,TKTK_001
FB_000861,2024-02-07 01:40:25,IG,,Love this! Shipping was super quick. Support team was so helpful and quick. (your brand showed up first on google),mike_t,GOOG_001
FB_001300,2024-03-18,Play Store,,Save your money. Still waiting on a reply from support. Tracking never updated and it showed up late. Going back to Gymshark honestly. 🔥,,
FB_000169,  2024-03-09 ,Facebook,,10/10. Support team was so helpful and quick.,—,
FB_000951,2024-12-03,GMB,,The app kept crashing at payment. (your summer sale ad) 😡,user8842,META_003
FB_000064,24 Nov 2024,TikTok,,"Decent overall. Returns were okay, a bit slow. (that seasonal promo) ❤️",Sarah K.,META_003
FB_001284,2 May 2024,Trustpilot,,10/10. Shipping was super quick. Fit is perfect true to size. The running shoes is great. Better than Lululemon honestly.,,
FB_000775,,TikTok,3 stars,decent overall. the site works fine. going back to alo honestly. 🙄,anon,
FB_000034,2/4/24,Insta,,Found you searching your brand on google — Sizing was spot on. 🤷,@runner_jane,GOOG_001
FB_000434,2024-11-13,TikTok,,Saw you on my fyp — Still haven't gotten my refund weeks later. The yoga mat was a letdown.,wellness_wendy,TKTK_001
FB_001122,,IG,,Me encanta! La calidad es increible y llego rapidisimo. 🙄,@runner_jane,
FB_000276,26 Jan 2024,TikTok,,"That banner ad followed me — Not bad, not great. Fit is alright, maybe size up. The moisturizer is ok. 👎",the_real_dan,GOOG_003
FB_001292,"October 1, 2024",email survey,,"Excelente compra, vale totalmente la pena. (a tiktoker reviewed it) 👎",,TKTK_002
FB_000569,,website review,,Really disappointed. The return process is an absolute nightmare. Way overpriced for what you get. The water bottle was a letdown. 🤷,Sarah K.,TKTK_001
FB_000164,01/30/2024,website review,5/5,"A tiktoker reviewed it — Excelente compra, vale totalmente la pena. 🤷",fitlife.amy,TKTK_002
FB_000544,  2024-05-15 ,App Store,,So happy with my order. Even better quality than the photos. 💯,mike_t,
FB_000568,09/20/2024,google reviews,,"your brand showed up first on google — so happy with my order. so well made, feels premium. fit is perfect, true to size. 🙄",—,GOOG_001
FB_001082,12/31/24,facebook,,So happy with my order. Shipping was super quick. Sizing was spot on. 🤷,,
FB_000990,11/21/24,facebook,4,Love this! Support team was so helpful and quick. Shipping was super quick. The water bottle is great. Better than Alo honestly. (that awareness ad) 🤷,j.doe,META_001
FB_001494,14 Jun 2024,Insta,★☆☆☆☆,The ad that kept following me around — Still haven't gotten my refund weeks later. ❤️,the_real_dan,META_002
FB_000661,07/16/2024,Meta,,So happy with my order. Checkout was smooth and easy. Better than Lululemon honestly. ❤️,kayla_,
FB_000141,  2024-06-13 ,Meta,,Frustrated tbh. Website is a buggy mess.,anon,
FB_000945,  2024-09-06 ,Insta,,The site works fine. Shipping was about average. The running shoes is ok. 😡,mike_t,
FB_001230,2 Nov 2024,tt,5.0,The app makes ordering so simple. (saw your search ad) 🔥,—,GOOG_002
FB_001278,  2024-06-25 ,Insta,★☆☆☆☆,Really disappointed. Website is a buggy mess.,GymRat99,
FB_001305,2024-12-28 04:47:44,FB,,That ugc tiktok — Save your money. Not worth the money at all. Fell apart after one wash. The gym shorts was a letdown. ❤️,anon,TKTK_002
FB_000265,"October 11, 2024",instagram,,"Frustrated tbh. Runs really small, had to send it back. The yoga mat was a letdown. (your insta brand campaign) 😍",anon,META_001
FB_000687,  2024-09-02 ,IG,1,Frustrated tbh. Checkout failed three times before it worked. (the dynamic ad on tiktok) 💯,the_real_dan,TKTK_003
FB_000672,"October 1, 2024",Meta,1 stars,"The dynamic ad on tiktok — Really disappointed. Runs really small, had to send it back.",the_real_dan,TKTK_003
FB_000853,2024-01-20,TikTok,5,Honestly impressed. The promo price was a steal. The leggings is great. (your brand showed up first on google) ❤️,j.doe,GOOG_001
FB_000504,2024-08-08 12:28:02,Insta,4,Saw your brand video on facebook — Checkout was smooth and easy. The promo price was a steal. 🔥,j.doe,META_001
FB_000209,2024-06-25,Google Play,,"So well made, feels premium. (googled running gear and your ad popped up) 🤷",user8842,GOOG_002
FB_001163,2024.10.28,website review,,"Cheap material, super disappointed. The price went up right after i bought. The leggings was a letdown. 🙄",—,
FB_000082,2024.04.23,facebook,5 stars,Can't recommend enough. Arrived way faster than expected. The running shoes is great. ❤️,j.doe,
FB_000610,"June 17, 2024",App Store,,Frustrated tbh. Customer service ignored my emails for days. The yoga mat was a letdown. 🔥,fitlife.amy,
FB_000348,2024-01-04,Meta,,Your tiktok video — Love this! Even better quality than the photos. 👎,anon,TKTK_001
FB_000571,"June 27, 2024",fb comment,,"That viral tiktok — Really disappointed. Runs really small, had to send it back. Cheap material, super disappointed. The hoodie was a letdown. 😡",—,TKTK_001
FB_000946,  2024-12-21 ,Meta,1 stars,Ugh. Fell apart after one wash. (the dynamic ad on tiktok) 👎,wellness_wendy,TKTK_003
FB_000570,9/30/24,Facebook,,"The display ad i kept seeing — Runs really small, had to send it back. The yoga mat was a letdown. Going back to Amazon Basics honestly. 🤷",@runner_jane,GOOG_003
FB_000651,10/09/2024,tiktok,,Would not buy again. Sizing chart is totally off. 😍,wellness_wendy,
FB_000485,1 Aug 2024,instagram,,"Decent overall. Customer service was average. It's fine, does the job. (that viral tiktok) 😡",kayla_,TKTK_001
FB_000682,04/25/2024,Yotpo,2.0,Save your money. Way overpriced for what you get. (the display ad I kept seeing) 😡,the_real_dan,GOOG_003
FB_000822,9/21/24,Facebook,5.0,"Your summer sale ad — Fit is perfect, true to size. The water bottle is great. 😡",fitlife.amy,META_003
FB_000402,2024-11-21 03:44:48,Play Store,,"That viral tiktok — Support was okay, took a bit. The moisturizer is ok. 🙄",,TKTK_001
FB_000018,  2024-05-15 ,Google,5/5,Arrived way faster than expected. The yoga mat is great. (that banner ad followed me),@runner_jane,GOOG_003
FB_001031,10/20/24,fb comment,4.0,10/10. Got it in two days amazing. Honestly great value for teh price. 😍,wellness_wendy,
FB_000357,19 Oct 2024,Facebook,,The dynamic ad on tiktok — Pesima experiencia el envio tardo siglos.,wellness_wendy,TKTK_003
FB_001237,2024-11-27 23:35:56,Insta,5.0,Love this! Cheaper than i expected and worth it. Shipping was super quick. Better than Amazon Basics honestly. 🙄,wellness_wendy,META_003
FB_000820,2024-03-12,tiktok,4,"the creator's tiktok about you — shipping was super quick. fit is perfect, true to size. the sneakers is great. 🤷",@runner_jane,TKTK_002
FB_000862,11/16/24,GMB,,"So happy with my order. Got it in two days, amazing. So well made, feels premium. 💯",TrailDad,META_001
FB_001151,2024-05-26 16:55:17,Google Play,★★★★★,"10/10. Support team was so helpful and quick. Fit is perfect, true to size. The sneakers is great.",kayla_,
FB_000025,"December 20, 2024",tiktok,,"Honestly great value for the price. So well made, feels premium. The hoodie is great. Better than Amazon Basics honestly. 🙄",,GOOG_002
FB_000539,01/25/2024,tt,,10/10. Customer service sorted my issue in minutes. 😡,user8842,
FB_000296,11/7/24,facebook,,"Can't recommend enough. Easy returns, no questions asked. The running shoes is great. 🙄",,
FB_000029,06/03/2024,Facebook,,"That viral tiktok — Would not buy again. Cheap material, super disappointed. The sneakers was a letdown. 🙄",wellness_wendy,TKTK_001
FB_001161,2024-06-21 17:15:39,Google,,Your youtube ad — Decent overall. Price is about what you'd expect. The hoodie is ok. 🤷,wellness_wendy,GOOG_003
FB_000638,3/3/24,Trustpilot,★★☆☆☆,Took almost three weeks to arrive. 😍,fitlife.amy,META_001
FB_000246,4/3/24,Google Play,,Can't recommend enough. Cheaper than i expected and worth it. Better than Gymshark honestly. 😍,GymRat99,
FB_000091,  2024-08-24 ,TikTok,★★☆☆☆,Frustrated tbh. Customer service ignored my emails for days. 👎,—,
FB_001267,,Meta,,Arrived way faster than expected. Honestly great value for the price. The sneakers is great. (found you on google search) 😡,mike_t,GOOG_002
FB_000487,2024-08-24 00:30:25,google reviews,2 stars,Ugh. The return process is an absolute nightmare. The gym shorts was a letdown. (that viral tiktok),the_real_dan,TKTK_001
FB_000456,4/6/24,tiktok,1.0,"Your tiktok product ad — Runs really small, had to send it back. The gym shorts was a letdown. 😍",TrailDad,TKTK_003
FB_000702,9 Oct 2024,google reviews,5.0,Return was painless and refund was fast. The running shoes is great. (your youtube ad) ❤️,j.doe,GOOG_003
FB_000643,"January 4, 2024",website review,,Decent overall. Price is about what you'd expect. The protein powder is ok. (that ad after I left the site) ❤️,mike_t,META_002
FB_000116,2/24/24,tt,,"Fit is alright, maybe size up. The site works fine. Going back to Adidas honestly. (that viral tiktok) 👎",,TKTK_001
FB_000339,  2024-08-03 ,App Store,,"Returns were okay, a bit slow. (the display ad I kept seeing)",GymRat99,GOOG_003
FB_001375,02/26/2024,facebook,,Sizing was spot on. Shipping was super quick. The water bottle is great. Better than Alo honestly. (the display ad I kept seeing),GymRat99,GOOG_003
FB_000211,10/7/24,Google Play,,"The creator's tiktok about you — Pesima experiencia, el envio tardo siglos. 😡",user8842,TKTK_002
FB_001393,2024.01.19,Insta,4.0,The promo price was a steal. The leggings is great.,fitlife.amy,
FB_001207,08/25/2024,Facebook,3.0,"It's fine. Fit is alright, maybe size up. 😡",m.garcia,
FB_001276,2024-02-20,Yotpo,,The price went up right after i bought. The yoga mat was a letdown. 🤷,—,
FB_000551,11/23/24,Trustpilot,4.0,Price is about what you'd expect. Going back to Nike honestly. (found you on google search) 🙄,kayla_,GOOG_002
